Time:datetime,Bus1:double,Bus2:double,Bus3:double,Bus4:double,Bus5:double,Bus6:double,Bus7:double,Bus8:double,Bus9:double,Bus10:double,Bus11:double,Bus12:double,Bus13:double,Bus14:double,Bus15:double,Bus16:double,Bus17:double
2017-01-01T01:00,0,0,15.29,6.892,4.916,5.04,4.163,14.095999999999998,17.081,7.136,3.125,3.083,1.537,0.45799999999999996,0.7929999999999999,3.083,2.131
2017-01-01T02:00,0,0,14.901,6.672000000000001,5.335,4.76,3.07,14.937000000000001,12.786,7.077999999999999,2.758,2.032,2.378,0.336,0.836,2.032,1.9140000000000001
2017-01-01T03:00,0,0,15.772,7.013,4.563,5.04,3.5069999999999997,14.789000000000001,10.209,5.9910000000000005,3.096,1.597,1.615,0.326,0.8029999999999999,1.597,2.4459999999999997
2017-01-01T04:00,0,0,15.757,6.452000000000001,4.782,4.8,3.1430000000000002,14.761,10.04,7.03,3.3169999999999997,1.228,1.536,0.42200000000000004,0.778,1.228,6.041
2017-01-01T05:00,0,0,15.292,6.356,4.482,5.0,3.147,15.155999999999999,10.147,6.042999999999999,2.832,1.162,1.7730000000000001,0.40399999999999997,0.8740000000000001,1.162,4.88
2017-01-01T06:00,0,0,15.814,6.861000000000001,4.963,4.36,3.3360000000000003,11.145,9.677999999999999,6.075,4.433,1.798,1.646,0.35,0.8170000000000001,1.798,3.656
2017-01-01T07:00,0,0,16.044,8.422,4.7,5.24,3.32,9.623,9.327,5.706,4.331,1.05,1.588,0.415,0.8540000000000001,1.05,2.005
2017-01-01T08:00,0,0,15.337,8.201,4.664,4.12,3.572,9.392999999999999,9.53,5.809,7.247999999999999,1.67,1.715,0.828,1.01,1.67,2.381
2017-01-01T09:00,0,0,13.618,9.976,4.246,4.04,3.4,9.564,10.335,5.836,5.184,3.455,1.265,0.485,1.226,3.455,2.542
2017-01-01T10:00,0,0,14.196,15.279000000000002,5.065,3.96,6.25,8.479,10.192,6.409,4.545,5.837000000000001,4.1160000000000005,0.48,1.04,5.837000000000001,2.521
2017-01-01T11:00,0,0,15.642999999999999,14.595,5.716,4.08,8.057,9.411,8.866,6.457999999999999,4.03,5.943,8.294,0.787,1.0590000000000002,5.943,2.458
2017-01-01T12:00,0,0,17.361,14.934000000000001,5.006,8.24,5.712999999999999,8.892000000000001,8.656,6.3629999999999995,3.6010000000000004,7.085,8.987,0.991,1.379,7.085,5.329
2017-01-01T13:00,0,0,17.223,10.372,4.37,12.4,5.537999999999999,8.847000000000001,8.507,5.682,3.239,6.07,6.564,0.595,4.147,6.07,7.9110000000000005
2017-01-01T14:00,0,0,15.831,9.366,4.454,12.2,9.062999999999999,10.201,7.9479999999999995,8.957,3.1830000000000003,8.255,6.329,1.109,1.459,8.255,2.835
2017-01-01T15:00,0,0,15.015,8.672,4.486000000000001,3.84,9.102,10.727,7.627000000000001,6.855,3.609,6.6770000000000005,6.026,1.535,1.002,6.6770000000000005,3.554
2017-01-01T16:00,0,0,13.020999999999999,6.983,6.46,4.72,6.962999999999999,12.019,7.041,10.261,3.53,4.675,6.147,3.1710000000000003,1.016,4.675,5.608
2017-01-01T17:00,0,0,14.017999999999999,7.279,5.93,5.36,5.7010000000000005,10.215,8.026,9.954,3.327,6.952999999999999,1.6669999999999998,4.365,0.851,6.952999999999999,4.978
2017-01-01T18:00,0,0,14.692,6.858,8.199,4.2,7.279,9.054,7.587999999999999,8.571,5.763,3.8169999999999997,1.399,3.302,0.843,3.8169999999999997,9.535
2017-01-01T19:00,0,0,14.998,6.78,6.032,4.12,6.5889999999999995,8.718,8.257,7.638999999999999,5.098,7.7989999999999995,1.4169999999999998,2.617,1.115,7.7989999999999995,3.471
2017-01-01T20:00,0,0,15.321,7.224,6.064,5.28,5.667000000000001,8.687999999999999,8.232000000000001,7.444,6.28,5.532,1.761,0.9440000000000001,3.88,5.532,2.319
2017-01-01T21:00,0,0,15.036,6.189,5.601,5.16,5.625,8.965,8.943,9.074,5.041,2.487,1.525,1.25,4.493,2.487,2.207
2017-01-01T22:00,0,0,14.659,5.846,5.486000000000001,4.72,6.96,8.613,9.033,9.46,3.37,2.147,1.525,1.771,3.6069999999999998,2.147,2.1319999999999997
2017-01-01T23:00,0,0,15.321,6.207000000000001,5.531000000000001,5.0,6.61,13.235999999999999,8.494,6.916,4.666,3.0060000000000002,1.6740000000000002,0.831,1.224,3.0060000000000002,2.064
2017-01-02T00:00,0,0,15.6,6.308,4.838,5.12,8.075,13.373,8.526,6.425,3.065,1.92,1.4409999999999998,0.51,0.92,1.92,2.129
2017-01-02T01:00,0,0,15.465,7.78,5.247999999999999,4.76,5.632999999999999,14.527999999999999,8.075,5.704,2.843,1.551,1.527,0.45899999999999996,0.7390000000000001,1.551,2.539
2017-01-02T02:00,0,0,16.349,7.532,4.854,5.0,3.2230000000000003,14.32,8.261000000000001,6.17,2.787,1.357,1.8119999999999998,0.41700000000000004,0.722,1.357,1.7830000000000001
2017-01-02T03:00,0,0,15.185,7.284,5.4670000000000005,4.72,3.302,14.515,7.98,6.112,3.5669999999999997,1.304,2.0,0.335,0.631,1.304,2.31
2017-01-02T04:00,0,0,15.544,7.497999999999999,5.0360000000000005,3.88,3.61,11.173,7.841,5.417999999999999,3.255,1.0190000000000001,1.6059999999999999,0.32799999999999996,0.5770000000000001,1.0190000000000001,1.844
2017-01-02T05:00,0,0,15.414000000000001,7.111000000000001,5.079,4.52,3.3360000000000003,8.509,7.992999999999999,3.475,3.395,1.49,1.65,0.414,0.542,1.49,2.129
2017-01-02T06:00,0,0,15.205,7.527,4.834,4.48,3.005,8.204,7.6339999999999995,5.307,2.504,1.51,1.787,0.358,0.537,1.51,2.1430000000000002
2017-01-02T07:00,0,0,15.323,7.352,5.886,7.2,4.421,12.399000000000001,7.027,4.381,2.838,1.265,1.48,0.35100000000000003,0.6,1.265,1.879
2017-01-02T08:00,0,0,15.749,7.625,4.869,14.32,4.489,13.992,7.937,5.2589999999999995,3.147,1.245,1.672,0.7,0.605,1.245,3.653
2017-01-02T09:00,0,0,16.746,7.01,5.221,17.68,5.939,11.668,8.416,4.325,5.136,1.7409999999999999,4.428,0.614,0.611,1.7409999999999999,3.201
2017-01-02T10:00,0,0,20.854,6.922000000000001,5.228,17.84,9.036,13.297,8.283,4.314,5.263,5.563,5.977,0.6709999999999999,1.01,5.563,2.63
2017-01-02T11:00,0,0,20.701,6.712999999999999,5.978,19.2,11.132,14.795,7.849,4.669,6.5329999999999995,9.888,5.3229999999999995,1.107,1.213,9.888,4.678
2017-01-02T12:00,0,0,25.503,8.68,4.521,17.68,8.074,17.409000000000002,7.492000000000001,5.542000000000001,4.655,13.187999999999999,6.379,2.563,1.669,13.187999999999999,3.22
2017-01-02T13:00,0,0,31.776999999999997,8.705,5.517,17.6,4.876,19.418,7.0360000000000005,7.691,4.9030000000000005,8.095,4.194,3.158,2.5860000000000003,8.095,3.156
2017-01-02T14:00,0,0,26.052,8.196,5.891,17.24,4.064,18.148,8.27,3.487,5.003,9.801,1.7469999999999999,3.3989999999999996,1.008,9.801,5.184
2017-01-02T15:00,0,0,19.854,8.906,5.888,19.32,3.8560000000000003,18.917,7.801,4.195,3.858,6.318,1.16,3.657,1.07,6.318,3.5839999999999996
2017-01-02T16:00,0,0,20.985,9.286,5.2170000000000005,15.04,3.785,16.262,8.077,6.813,4.475,5.7860000000000005,1.2919999999999998,3.937,1.339,5.7860000000000005,5.086
2017-01-02T17:00,0,0,18.824,6.902,4.683,5.12,5.044,11.879000000000001,7.933,7.071000000000001,4.6339999999999995,2.418,1.9509999999999998,3.2689999999999997,1.485,2.418,3.617
2017-01-02T18:00,0,0,19.323,9.408999999999999,6.318,5.56,5.276,9.918,8.781,7.061,5.989,4.15,4.248,3.013,4.04,4.15,4.726
2017-01-02T19:00,0,0,19.71,9.916,5.567,5.48,5.638,8.924,8.404,5.766,6.9910000000000005,11.624,1.4569999999999999,1.311,3.2089999999999996,11.624,4.856
2017-01-02T20:00,0,0,19.754,7.8629999999999995,5.909,6.12,8.935,7.87,8.626,4.677,6.9879999999999995,7.3629999999999995,1.479,1.047,1.3880000000000001,7.3629999999999995,2.622
2017-01-02T21:00,0,0,18.813,7.1160000000000005,4.633,5.36,7.14,8.343,9.402999999999999,8.492,6.239,3.322,1.584,1.631,1.2109999999999999,3.322,4.849
2017-01-02T22:00,0,0,19.052,6.71,4.86,5.56,5.437,8.256,9.549,6.609,4.88,5.122999999999999,1.5,0.648,0.97,5.122999999999999,2.282
2017-01-02T23:00,0,0,19.180999999999997,7.157,4.311,5.76,3.965,8.205,9.424,5.355,4.158,3.728,1.4480000000000002,0.501,1.02,3.728,2.2230000000000003
2017-01-03T00:00,0,0,19.583,7.92,4.216,6.16,3.917,8.021,8.836,4.772,5.5089999999999995,1.242,1.6369999999999998,0.41,0.802,1.242,1.7890000000000001
2017-01-03T01:00,0,0,18.823,6.731,4.7010000000000005,5.32,3.281,7.9879999999999995,8.309,4.957,3.6710000000000003,1.58,1.739,0.342,0.648,1.58,2.685
2017-01-03T02:00,0,0,18.25,6.626,4.1610000000000005,5.8,3.638,8.738,8.912,5.456,3.07,1.129,2.782,0.272,0.6940000000000001,1.129,1.548
2017-01-03T03:00,0,0,18.003,6.205,4.335,5.2,3.915,7.984,8.941,4.955,3.136,1.579,2.03,0.335,0.599,1.579,2.278
2017-01-03T04:00,0,0,18.208,6.6979999999999995,4.53,6.32,3.364,12.761,8.742,4.727,3.6839999999999997,1.26,1.916,0.32799999999999996,0.565,1.26,1.699
2017-01-03T05:00,0,0,17.988,6.244,4.234,6.04,3.635,13.536,8.027000000000001,4.221,2.74,1.3459999999999999,2.043,0.271,0.5770000000000001,1.3459999999999999,2.046
2017-01-03T06:00,0,0,18.516,6.689,5.181,5.88,3.878,13.167,8.158999999999999,6.461,4.331,1.51,2.032,0.297,0.6,1.51,2.4859999999999998
2017-01-03T07:00,0,0,18.159000000000002,6.7410000000000005,7.444,9.28,4.3069999999999995,15.425,8.949,6.007999999999999,4.04,0.966,2.208,0.406,0.754,0.966,3.162
2017-01-03T08:00,0,0,28.173000000000002,11.091,24.633000000000003,8.32,5.074,18.541,7.767,5.834,5.044,1.696,2.522,0.937,0.659,1.696,1.4509999999999998
2017-01-03T09:00,0,0,37.924,18.349,23.41,12.84,4.825,20.248,8.779,5.3260000000000005,8.222999999999999,5.053,3.909,0.669,0.588,5.053,1.67
2017-01-03T10:00,0,0,53.281000000000006,20.379,25.846999999999998,15.08,6.386,17.284000000000002,8.748,6.072,10.543,4.397,4.06,0.753,0.9209999999999999,4.397,2.55
2017-01-03T11:00,0,0,52.44,19.609,27.848000000000003,15.92,4.713,22.763,8.392000000000001,6.093999999999999,6.066,5.7139999999999995,3.272,2.1390000000000002,0.8420000000000001,5.7139999999999995,7.103
2017-01-03T12:00,0,0,54.477,19.214000000000002,26.214000000000002,15.64,3.208,24.213,8.421,5.016,5.222,7.903,1.7309999999999999,0.541,0.91,7.903,4.846
2017-01-03T13:00,0,0,52.68600000000001,18.122,23.357,15.36,3.2689999999999997,25.156,9.175,5.26,6.6739999999999995,8.104,1.9809999999999999,0.965,2.9139999999999997,8.104,4.232
2017-01-03T14:00,0,0,57.49,18.111,24.248,17.24,3.4960000000000004,23.369,9.274,6.941,11.069,10.037,1.6980000000000002,1.001,2.7439999999999998,10.037,2.6510000000000002
2017-01-03T15:00,0,0,57.156000000000006,20.503,26.763,22.04,3.377,20.699,8.908999999999999,5.216,7.4479999999999995,5.151,2.0140000000000002,0.9990000000000001,1.0979999999999999,5.151,4.5169999999999995
2017-01-03T16:00,0,0,54.442,18.352,26.288,21.08,4.556,18.765,8.333,5.772,8.523,8.595,1.84,0.516,1.1,8.595,6.942
2017-01-03T17:00,0,0,48.605,16.648,23.53,20.04,5.011,19.415,9.107000000000001,8.537,8.61,4.474,2.7039999999999997,0.5429999999999999,1.3119999999999998,4.474,5.19
2017-01-03T18:00,0,0,40.996,8.682,10.36,10.4,6.4110000000000005,16.146,9.122,9.29,7.377000000000001,5.195,2.32,0.742,1.8159999999999998,5.195,8.456
2017-01-03T19:00,0,0,23.68,10.894,6.409,4.2,6.98,13.075999999999999,9.32,8.289,6.409,8.862,2.967,0.778,1.686,8.862,7.7410000000000005
2017-01-03T20:00,0,0,22.531,10.315999999999999,7.499,5.84,6.712000000000001,11.950999999999999,9.796,6.462999999999999,7.122999999999999,5.928,2.6189999999999998,0.6579999999999999,1.781,5.928,5.024
2017-01-03T21:00,0,0,22.296999999999997,7.187,5.284,4.76,6.781000000000001,10.216000000000001,10.360999999999999,7.731,6.921,5.3260000000000005,2.5380000000000003,0.569,4.894,5.3260000000000005,3.593
2017-01-03T22:00,0,0,22.009,7.138,5.936,4.64,6.287999999999999,13.033,10.799000000000001,10.937000000000001,5.372000000000001,3.7560000000000002,2.6689999999999996,0.748,5.329,3.7560000000000002,4.477
2017-01-03T23:00,0,0,22.418000000000003,7.376,4.9639999999999995,5.0,5.5760000000000005,15.232000000000001,10.652999999999999,11.959000000000001,4.421,2.8169999999999997,2.9210000000000003,0.7040000000000001,1.636,2.8169999999999997,3.576
2017-01-04T00:00,0,0,22.889,7.7989999999999995,4.8660000000000005,5.24,4.993,15.722000000000001,9.942,7.247000000000001,5.58,1.595,2.7089999999999996,0.601,0.875,1.595,2.562
2017-01-04T01:00,0,0,22.465999999999998,8.295,5.182,4.84,4.37,15.917,9.521,7.087000000000001,5.152,1.3869999999999998,3.338,0.526,0.892,1.3869999999999998,2.255
2017-01-04T02:00,0,0,22.703000000000003,8.522,4.965,5.12,4.717,15.475999999999999,9.091000000000001,7.881,4.622,1.564,2.678,0.373,0.8640000000000001,1.564,2.401
2017-01-04T03:00,0,0,22.357,8.202,4.9110000000000005,5.32,4.654,16.064,9.413,9.035,4.694,1.765,2.8139999999999996,0.639,0.8809999999999999,1.765,2.815
2017-01-04T04:00,0,0,21.59,8.118,5.829,5.0,4.592,16.209,9.064,6.519,4.07,1.578,2.73,0.44799999999999995,0.831,1.578,3.133
2017-01-04T05:00,0,0,21.1,8.218,4.9239999999999995,4.96,4.7139999999999995,16.033,8.698,8.763,5.561,1.673,2.785,0.47200000000000003,0.757,1.673,5.415
2017-01-04T06:00,0,0,20.772,7.9639999999999995,4.914,5.64,4.829,15.879000000000001,9.603,9.705,4.457,2.343,2.845,0.501,0.9309999999999999,2.343,2.3480000000000003
2017-01-04T07:00,0,0,21.03,8.607000000000001,7.882999999999999,5.96,5.861000000000001,17.619,10.299000000000001,8.674,4.506,4.319,2.8139999999999996,0.7040000000000001,0.96,4.319,5.069
2017-01-04T08:00,0,0,29.218000000000004,10.863,24.82,12.8,8.104,18.561,9.899,10.415999999999999,6.086,3.844,2.655,0.617,1.111,3.844,2.98
2017-01-04T09:00,0,0,37.344,16.898,25.823,16.84,5.88,20.941999999999997,10.321,6.7170000000000005,7.349,3.0269999999999997,3.397,0.5539999999999999,0.7559999999999999,3.0269999999999997,2.131
2017-01-04T10:00,0,0,50.247,19.541,24.488000000000003,17.0,4.542,25.108,10.31,8.376,7.638999999999999,3.61,2.873,0.456,0.637,3.61,1.936
2017-01-04T11:00,0,0,49.363,18.642,23.458000000000002,16.6,4.456,25.875999999999998,18.362000000000002,10.624,6.982,4.789,5.13,0.504,0.695,4.789,3.353
2017-01-04T12:00,0,0,49.101000000000006,17.372,34.766,15.72,6.372999999999999,25.388,19.776,6.556,7.825,4.52,5.617999999999999,0.46,0.685,4.52,3.016
2017-01-04T13:00,0,0,49.178999999999995,15.493,29.676,15.68,5.996,23.919,19.762999999999998,10.775,7.3229999999999995,6.82,3.5589999999999997,1.371,0.607,6.82,2.484
2017-01-04T14:00,0,0,51.875,17.224,32.669000000000004,12.56,4.4910000000000005,23.046,18.68,5.632999999999999,6.428,5.999,3.8139999999999996,1.7630000000000001,0.542,5.999,4.095
2017-01-04T15:00,0,0,53.458,17.687,29.275,11.36,4.603,22.234,17.177,5.55,9.195,5.071000000000001,4.527,0.515,0.6409999999999999,5.071000000000001,6.364
2017-01-04T16:00,0,0,52.468999999999994,18.114,25.468000000000004,14.04,6.04,18.29,16.279,5.69,9.22,10.558,4.455,0.71,0.774,10.558,6.53
2017-01-04T17:00,0,0,44.68,16.048,24.094,9.08,5.757000000000001,16.186,24.445999999999998,6.329,11.025,7.141,5.06,0.716,1.3980000000000001,7.141,6.696000000000001
2017-01-04T18:00,0,0,37.711,13.1,7.667000000000001,9.48,8.361,15.349,27.96,8.025,10.767999999999999,7.154,3.6519999999999997,1.395,1.306,7.154,5.402
2017-01-04T19:00,0,0,25.131999999999998,14.112,7.05,13.68,7.397,14.036,25.133000000000003,9.291,7.562,5.824,3.295,4.1419999999999995,3.826,5.824,3.2939999999999996
2017-01-04T20:00,0,0,20.764,14.087,6.627999999999999,13.24,7.455,12.944,25.503,7.086,8.312000000000001,8.145,3.386,0.883,3.042,8.145,6.611000000000001
2017-01-04T21:00,0,0,20.826,8.815,6.4079999999999995,12.92,7.318,10.838,21.154,7.475,5.114,5.997000000000001,3.179,0.63,1.2,5.997000000000001,4.939
2017-01-04T22:00,0,0,20.305,7.11,7.019,9.92,6.057,11.377,12.635,7.292000000000001,6.01,3.938,3.17,0.591,2.16,3.938,3.053
2017-01-04T23:00,0,0,20.669,7.811,5.702999999999999,4.92,5.037,10.982999999999999,8.871,6.855,4.494,3.2939999999999996,3.301,0.732,1.04,3.2939999999999996,2.928
2017-01-05T00:00,0,0,20.694000000000003,7.665,5.273,5.08,4.7,10.739,8.42,6.03,4.1160000000000005,1.881,3.452,0.625,2.45,1.881,2.92
2017-01-05T01:00,0,0,21.147,6.912999999999999,5.454,5.36,4.526,10.395,8.744,6.452999999999999,4.037,1.275,3.907,0.473,0.7929999999999999,1.275,3.202
2017-01-05T02:00,0,0,21.004,7.044,5.445,4.92,4.323,10.602,8.652999999999999,7.154,3.088,1.8130000000000002,3.343,0.511,0.792,1.8130000000000002,2.2159999999999997
2017-01-05T03:00,0,0,20.81,6.747999999999999,5.337999999999999,4.68,4.82,14.152999999999999,9.073,7.646,3.196,1.663,3.205,0.479,0.742,1.663,2.461
2017-01-05T04:00,0,0,19.947,6.845,5.466,4.92,4.313,15.267000000000001,8.876,7.697,3.3169999999999997,1.2229999999999999,3.485,0.504,0.7020000000000001,1.2229999999999999,2.988
2017-01-05T05:00,0,0,19.935,6.507999999999999,5.178,5.68,4.362,14.987,8.72,5.944,3.072,1.2109999999999999,3.23,0.495,0.638,1.2109999999999999,5.247999999999999
2017-01-05T06:00,0,0,19.762999999999998,6.452999999999999,6.156000000000001,4.76,4.638999999999999,15.940999999999999,8.684,8.222000000000001,4.974,1.88,2.7880000000000003,0.45,0.867,1.88,3.417
2017-01-05T07:00,0,0,21.884,8.219,8.142000000000001,6.24,4.709,18.334,8.918,8.862,5.716,4.176,2.945,0.73,1.4780000000000002,4.176,4.088
2017-01-05T08:00,0,0,31.432,11.014000000000001,22.351999999999997,15.56,4.177,18.991,8.556000000000001,8.452,5.569,2.397,3.39,0.71,1.48,2.397,2.674
2017-01-05T09:00,0,0,45.218,22.013,24.099,16.76,4.128,25.381999999999998,10.84,6.977,7.525,2.385,6.619,0.628,0.762,2.385,4.933
2017-01-05T10:00,0,0,56.775,24.565,27.0885,17.36,5.6407,23.313000000000002,10.344000000000001,7.37,7.7129,7.989,5.1805,0.4875,0.7979999999999999,7.989,4.0705
2017-01-05T11:00,0,0,57.35005,27.43045,37.8674,16.08,8.1846,18.519000000000002,4.736000000000001,15.7395,7.7733,9.9093,7.17665,0.76455,0.966,9.9093,5.24145
2017-01-05T12:00,0,0,67.7371,30.6369,48.6463,23.2555,7.8173,24.2359,19.938,15.7205,8.3363,11.9256,7.7725,1.1734,0.97,11.9256,4.002375
2017-01-05T13:00,0,0,67.5027,32.2156,44.77,21.7366,8.2151,22.9213,19.6362,12.9016,7.3759,7.957000000000001,6.7579,1.5193,0.89,7.957000000000001,4.9412625
2017-01-05T14:00,0,0,68.6538,34.6029,46.1195,18.951,7.6128,21.9466,17.458,12.9059,6.30885,5.9996,6.1407,1.6501,0.915,5.9996,4.94498125
2017-01-05T15:00,0,0,70.3792,31.8722,45.1225,19.5339,8.4277,23.3537,15.2634,13.0966,5.234925,4.1981,6.4153,1.0683,0.905,4.1981,6.26455625
2017-01-05T16:00,0,0,68.5667,29.1328,44.6369,18.3983,7.7235,24.1088,19.2987,13.1811,4.9605625,4.0362,5.6339999999999995,1.2804,0.938,4.0362,7.568428125
2017-01-05T17:00,0,0,61.8461,25.9394,27.2094,18.8527,8.8407,24.8451,25.2812,13.7937,8.45213125,6.4253,5.7803,1.1983,0.912,6.4253,3.5363140630000003
2017-01-05T18:00,0,0,47.0116,17.184,9.2468,19.7435,12.2501,22.9959,27.3351,16.3397,9.342415625,7.7623,5.4299,0.9415,1.5390000000000001,7.7623,7.612557031000001
2017-01-05T19:00,0,0,32.2658,16.7925,9.4361,13.3489,12.50555,21.2224,26.6213,17.1615,7.973407813,10.7488,5.1084,1.0090000000000001,1.137,10.7488,5.809878516
2017-01-05T20:00,0,0,29.660999999999998,16.0347,8.3891,11.6118,12.50555,18.5097,24.837,17.9833,7.167003906000001,12.9507,6.1532,1.0413,0.868,12.9507,6.181589258
2017-01-05T21:00,0,0,28.3369,13.2959,8.0163,7.0299,12.761,15.8934,22.2071,18.41335,6.312801952999999,6.1876,5.0074,0.9058,0.857,6.1876,6.065394629
2017-01-05T22:00,0,0,27.8329,12.7237,8.7434,6.8783,12.5121,15.5052,17.7267,18.8434,5.788700977,5.7531,3.7332,0.9023,0.9179999999999999,5.7531,3.913097314
2017-01-05T23:00,0,0,28.6016,13.5523,7.5078,6.8198,9.2992,15.9182,15.0107,16.8154,4.419300488,5.7135,3.1687,1.0795,0.93,5.7135,5.156998657
2017-01-06T00:00,0,0,17.009,3.915,5.388,5.9899,6.9856,16.433,13.1923,11.9652,5.028650244,2.28625,5.0027,0.81725,0.897,2.28625,3.753499329
2017-01-06T01:00,0,0,14.9955,3.8585,3.0180000000000002,4.75495,5.8288,15.677999999999999,11.8113,9.6621,5.516825122,1.819625,6.16285,0.693125,0.8590000000000001,1.819625,3.5922496639999997
2017-01-06T02:00,0,0,15.96375,3.73325,2.951,4.48,5.2504,15.809000000000001,10.427,8.46655,5.169412561000001,2.2283125,5.599425,0.6905625,0.738,2.2283125,2.854624832
2017-01-06T03:00,0,0,17.924375,3.702125,2.9819999999999998,3.98,4.9612,16.049,10.1673,7.822275,5.338206281000001,1.47665625,5.7832125,0.61678125,0.904,1.47665625,2.9163124160000002
2017-01-06T04:00,0,0,17.3851875,3.5930625,3.535,3.91,4.8166,16.05,10.1893,7.5536375,4.74960314,1.808828125,5.73860625,0.587390625,0.782,1.808828125,2.8336562080000003
2017-01-06T05:00,0,0,17.2540625,3.534,3.55,4.115,4.7443,16.123,9.9634,7.42181875,5.22830157,1.342414063,5.227303125,0.6341953125,0.6679999999999999,1.342414063,3.378328104
2017-01-06T06:00,0,0,19.6115,8.1235,4.271,4.48,4.70815,15.589,10.0315,7.413409375,5.017650785,3.9377070310000004,5.239151563,0.6195976563000001,0.802,3.9377070310000004,3.696664052
2017-01-06T07:00,0,0,22.40125,10.43525,5.44,5.12,4.690075,17.87,9.6447,7.345204688,5.029325393,3.3838535160000003,5.832575781,0.9887988281,1.25,3.3838535160000003,3.250332026
2017-01-06T08:00,0,0,28.559625,10.330625,6.204,15.1,4.6810375,19.539,9.4795,7.325602344,6.186662696,3.132926758,5.8217878910000005,0.8988994141,1.247,3.132926758,3.446166013
2017-01-06T09:00,0,0,31.9328125,11.1368125,6.632000000000001,15.29,4.67651875,16.737000000000002,10.7433,7.316301172,6.068331347999999,3.295963379,6.149393945,0.632449707,3.8725,3.295963379,2.956583007
2017-01-06T10:00,0,0,43.316,11.460999999999999,7.4985,15.745,4.674259375,22.647,12.7085,7.718650586,11.01666567,2.6899816889999997,5.522196973,0.6542248535,1.34575,2.6899816889999997,4.254291503
2017-01-06T11:00,0,0,43.3439,9.2005,6.85575,16.4925,4.672,22.673000000000002,17.5468,7.4239999999999995,8.359,4.388999999999999,5.41,0.643,0.663875,4.388999999999999,4.212
2017-01-06T12:00,0,0,53.7925,17.4812,7.557,17.50625,5.593,23.58,21.0151,8.119,8.753,4.992,4.787,0.772,2.5284375,4.992,4.556
2017-01-06T13:00,0,0,53.4604,16.8841,6.367999999999999,18.473125,4.895,18.269000000000002,20.5357,5.707000000000001,6.79,1.835,4.21,1.296,0.96871875,1.835,3.287
2017-01-06T14:00,0,0,53.7443,19.4765,11.09,17.5165625,6.106,17.426,18.5131,5.836,5.716,4.782,4.859,1.486,0.753859375,4.782,3.225
2017-01-06T15:00,0,0,52.9837,21.7243,16.465,16.15828125,6.659,17.729,16.3832,7.768,8.437999999999999,3.7769999999999997,6.26,2.5269999999999997,0.7914296875,3.7769999999999997,4.466
2017-01-06T16:00,0,0,51.707,20.6108,10.607999999999999,16.15914063,4.351,12.488,19.8521,7.914,3.775,1.8840000000000001,3.3160000000000003,0.583,0.8472148438,1.8840000000000001,10.469000000000001
2017-01-06T17:00,0,0,48.6315,16.6575,8.779,16.39957031,3.964,15.654000000000002,27.064,5.375,4.312,2.063,4.942,0.65,0.9281074219,2.063,2.827
2017-01-06T18:00,0,0,35.625,11.1673,5.379,7.119785156,6.3020000000000005,13.325999999999999,28.4379,6.455,7.018,6.507000000000001,6.525,0.871,2.7840537110000003,6.507000000000001,3.733
2017-01-06T19:00,0,0,23.9565,10.5642,3.7889999999999997,3.799892578,6.16,11.731,28.771,6.77,6.291,7.2989999999999995,3.344,0.8420000000000001,0.9300268555,7.2989999999999995,3.115
2017-01-06T20:00,0,0,23.0415,8.2411,3.721,4.519946289,8.51,10.282,27.9909,5.827999999999999,5.109,10.469000000000001,3.488,1.2109999999999999,0.9510134277,10.469000000000001,5.7379999999999995
2017-01-06T21:00,0,0,22.1159,7.5152,2.563,4.599973145,6.55,8.253,26.0244,6.218999999999999,6.888999999999999,5.53,2.1919999999999997,0.917,1.080006714,5.53,6.252999999999999
2017-01-06T22:00,0,0,21.9473,7.7125,3.029,3.879986572,5.541,10.027999999999999,20.6803,6.814,3.8789999999999996,7.702999999999999,3.4360000000000004,0.701,0.8680033569,7.702999999999999,4.125
2017-01-06T23:00,0,0,41.6606,27.0841,2.431,3.7999932860000003,4.345,10.322000000000001,17.4509,7.534,3.344,3.563,3.383,0.6659999999999999,0.7990016784999999,3.563,4.566
2017-01-07T00:00,0,0,17.1246,2.717,2.3680000000000003,4.439996643,4.67,9.871,10.64045,6.3389999999999995,4.083,2.43,1.7380000000000002,2.0909999999999997,0.7500008392,2.43,5.601
2017-01-07T01:00,0,0,17.2594,2.9330000000000003,2.245,4.439998322,4.337,9.072000000000001,7.251225,5.033,4.4639999999999995,2.0140000000000002,1.767,1.768,0.6150004196,2.0140000000000002,3.6919999999999997
2017-01-07T02:00,0,0,17.3996,3.37,4.0489999999999995,4.079999161,4.128,9.336,3.865,5.768,3.445,1.444,2.787,0.392,0.7030002098,1.444,2.627
2017-01-07T03:00,0,0,17.9888,3.7865,5.046,4.55999958,4.587,7.555,3.766,5.98,4.194,1.422,3.48,0.449,0.6150001049,1.422,4.1080000000000005
2017-01-07T04:00,0,0,18.5486,4.772,4.994,4.71999979,4.284,10.612,3.716,6.439,4.569,1.9340000000000002,3.4760000000000004,0.462,0.7240000525,1.9340000000000002,4.183
2017-01-07T05:00,0,0,20.6993,7.355,4.796,4.92,4.539,15.57,3.701,6.252000000000001,3.745,1.916,3.548,0.395,0.7609999999999999,1.916,4.609
2017-01-07T06:00,0,0,20.096,6.772,4.947,5.4,4.4510000000000005,14.562999999999999,3.6565,7.841,3.741,4.046,3.378,0.355,0.7070000000000001,4.046,2.499
